datetime,soft_counts,hard_counts,soft_ma5,soft_ma30,hard_ma5,hard_ma30,soft_diff,hard_diff,soft_std5,hard_std5,ratio,flare,target
2024-07-10 19:45:00+00:00,262.31666666666666,6.583333333333333,212.31666666666666,116.24611111111112,6.376666666666667,1.8022222222222222,28.400000000000006,-0.7000000000000002,37.25195744297075,1.1513639254797088,34.59120879120879,0,0
2024-07-10 19:46:00+00:00,276.18333333333334,5.933333333333334,233.76333333333332,122.97833333333334,6.493333333333334,1.9966666666666664,13.866666666666674,-0.6499999999999995,36.909751797829685,1.0460640515796074,39.83413461538461,0,0
2024-07-10 19:47:00+00:00,281.8333333333333,4.2,252.95999999999998,129.915,6.326666666666667,2.135,5.649999999999977,-1.7333333333333334,30.090681466373667,1.3570085564318972,54.19871794871794,0,0
2024-07-10 19:48:00+00:00,285.03333333333336,3.2666666666666666,267.8566666666667,136.98222222222225,5.453333333333334,2.2411111111111106,3.2000000000000455,-0.9333333333333336,20.870635272227588,1.673959046361689,66.80468750000001,0,0
2024-07-10 19:49:00+00:00,281.68333333333334,2.933333333333333,277.40999999999997,143.89222222222222,4.583333333333334,2.338333333333333,-3.3500000000000227,-0.3333333333333335,9.017426030854134,1.6144314444708459,71.61440677966102,0,0
2024-07-10 19:50:00+00:00,279.3,2.25,280.8066666666667,150.73833333333332,3.7166666666666672,2.4116666666666666,-2.3833333333333258,-0.6833333333333331,3.291373404613847,1.4242931970344204,85.93846153846154,0,0
2024-07-10 19:51:00+00:00,267.31666666666666,1.7,279.03333333333336,157.15666666666667,2.8700000000000006,2.467222222222222,-11.983333333333348,-0.55,6.859553354405029,0.9596295581610601,99.00617283950616,0,0
2024-07-10 19:52:00+00:00,252.9,1.2666666666666666,273.24666666666667,163.08888888888887,2.283333333333334,2.5066666666666664,-14.416666666666657,-0.43333333333333335,13.189934082883306,0.8313309275605423,111.57352941176471,0,0
2024-07-10 19:53:00+00:00,236.08333333333334,0.95,263.45666666666665,168.29777777777778,1.8200000000000003,2.5316666666666667,-16.816666666666663,-0.31666666666666665,19.09754419929746,0.7908680182115272,121.06837606837608,0,0
2024-07-10 19:54:00+00:00,218.93333333333334,0.6166666666666667,250.90666666666667,172.74444444444447,1.3566666666666674,2.5499999999999994,-17.150000000000006,-0.33333333333333326,24.090807951943564,0.6397265040684591,135.42268041237114,0,0
2024-07-10 19:55:00+00:00,210.68333333333334,0.4166666666666667,237.18333333333334,176.9277777777778,0.9900000000000008,2.557222222222222,-8.25,-0.2,23.407017584943265,0.5124288568582199,148.71764705882353,0,0
2024-07-10 19:56:00+00:00,193.43333333333334,0.3,222.40666666666667,180.49444444444447,0.7100000000000007,2.5461111111111108,-17.25,-0.1166666666666667,22.94476640881633,0.3969676729168886,148.7948717948718,0,0
2024-07-10 19:57:00+00:00,181.6,0.35,208.14666666666668,183.46777777777777,0.5266666666666673,2.5422222222222217,-11.833333333333343,0.04999999999999999,21.35680154474878,0.2655183609616006,134.5185185185185,0,0
2024-07-10 19:58:00+00:00,175.23333333333332,0.25,195.9766666666667,186.24166666666667,0.3866666666666674,2.5427777777777774,-6.366666666666674,-0.09999999999999998,18.619462636940558,0.1425949976018868,140.18666666666667,0,0
2024-07-10 19:59:00+00:00,162.8,0.26666666666666666,184.75,188.60222222222222,0.3166666666666674,2.5383333333333336,-12.433333333333309,0.016666666666666663,18.236159135067698,0.06770032009591292,128.5263157894737,0,0
2024-07-10 20:00:00+00:00,157.83333333333334,0.23333333333333334,174.18,190.51944444444445,0.2800000000000007,2.5338888888888884,-4.966666666666669,-0.033333333333333326,14.348995319051358,0.04624812316892738,127.97297297297297,0,0
2024-07-10 20:01:00+00:00,150.8,0.16666666666666666,165.65333333333334,191.8488888888889,0.2533333333333341,2.492222222222222,-7.033333333333331,-0.06666666666666668,12.609401254598634,0.06603870924596539,129.25714285714287,0,0
2024-07-10 20:02:00+00:00,142.4,0.16666666666666666,157.81333333333333,192.66833333333335,0.21666666666666737,2.4727777777777775,-8.400000000000006,0.0,12.400416659644577,0.047140452161470815,122.05714285714285,0,0
2024-07-10 20:03:00+00:00,140.83333333333334,0.18333333333333332,150.93333333333334,193.5588888888889,0.20333333333333403,2.4650000000000003,-1.5666666666666629,0.016666666666666663,9.529865336549966,0.04472135963683377,119.01408450704226,0,0
2024-07-10 20:04:00+00:00,132.63333333333333,0.08333333333333333,144.9,194.46,0.16666666666666738,2.4588888888888887,-8.200000000000017,-0.09999999999999999,9.686846752139257,0.054006172558674646,122.43076923076923,0,0
2024-07-10 20:05:00+00:00,132.35,0.16666666666666666,139.80333333333334,195.58944444444444,0.15333333333333404,2.4516666666666667,-0.28333333333333144,0.08333333333333333,7.676120982159784,0.03979112138537108,113.44285714285714,0,0
2024-07-10 20:06:00+00:00,127.23333333333333,0.18333333333333332,135.09,196.46611111111113,0.15666666666666737,2.4083333333333328,-5.11666666666666,0.016666666666666663,6.357908461075126,0.04183300141959301,107.52112676056338,0,0
2024-07-10 20:07:00+00:00,125.58333333333333,0.2,131.72666666666663,196.84888888888887,0.16333333333333405,2.3216666666666663,-1.6500000000000057,0.01666666666666669,5.959709631206255,0.046248123169052996,104.65277777777777,0,0
2024-07-10 20:08:00+00:00,119.8,0.18333333333333332,127.52000000000001,196.435,0.16333333333333405,2.198333333333333,-5.783333333333331,-0.01666666666666669,5.3128695949296825,0.046248123169052996,101.2394366197183,0,0
2024-07-10 20:09:00+00:00,120.2,0.18333333333333332,125.03333333333335,195.61888888888888,0.18333333333333404,2.0927777777777776,0.4000000000000057,0.0,5.230320257822635,0.011785113349387219,101.5774647887324,0,0
2024-07-10 20:10:00+00:00,115.48333333333333,0.16666666666666666,121.66,194.325,0.18333333333333404,1.9499999999999997,-4.716666666666669,-0.016666666666666663,4.748605058265308,0.011785113349387219,98.98571428571428,0,0
2024-07-10 20:11:00+00:00,117.31666666666666,0.21666666666666667,119.67666666666666,192.6038888888889,0.1900000000000007,1.7788888888888887,1.8333333333333286,0.05000000000000002,3.818751250145768,0.019002923956051167,96.42465753424656,0,0
2024-07-10 20:12:00+00:00,112.83333333333333,0.1,117.12666666666667,190.17000000000002,0.1700000000000007,1.6144444444444443,-4.483333333333334,-0.11666666666666667,3.0725170643113797,0.043140597108540985,102.57575757575756,0,0
2024-07-10 20:13:00+00:00,107.96666666666667,0.16666666666666666,114.75999999999999,186.75055555555554,0.16666666666666735,1.3655555555555552,-4.86666666666666,0.06666666666666665,4.650666021529936,0.04249182937137717,92.54285714285714,0,0
2024-07-10 20:14:00+00:00,108.31666666666666,0.15,112.38333333333333,182.5638888888889,0.1600000000000007,1.1277777777777773,0.3499999999999943,-0.016666666666666663,4.189122819799366,0.04183300141958906,94.18840579710145,0,0
2024-07-10 20:15:00+00:00,115.7,0.6166666666666667,112.42666666666666,177.67666666666668,0.2500000000000007,0.9288888888888887,7.38333333333334,0.4666666666666667,4.230126738241552,0.20916500665207452,71.56701030927834,0,0
2024-07-10 20:16:00+00:00,164.48333333333332,10.566666666666666,121.85999999999999,173.95333333333335,2.3200000000000007,1.083333333333333,48.78333333333332,9.95,24.044861428390345,4.614731844864613,14.220461095100864,0,0
2024-07-10 20:17:00+00:00,312.3833333333333,35.93333333333333,161.76999999999998,174.97166666666666,9.486666666666668,2.1411111111111105,147.9,25.366666666666664,87.4160179511965,15.437820621951866,8.45803249097473,0,0
2024-07-10 20:18:00+00:00,408.0,30.7,221.77666666666664,179.07055555555556,15.593333333333334,3.0555555555555554,95.61666666666667,-5.233333333333331,132.56758161196134,16.807672685744368,12.870662460567823,0,0
2024-07-10 20:19:00+00:00,290.4166666666667,3.566666666666667,258.19666666666666,179.36166666666668,16.276666666666664,3.0766666666666667,-117.58333333333331,-27.133333333333333,117.7952150744847,16.076387101032008,63.594890510948915,0,0
2024-07-10 20:20:00+00:00,193.16666666666666,0.9666666666666667,273.69,176.49055555555555,16.346666666666668,3.0338888888888884,-97.25000000000003,-2.6,97.75765286893983,15.991692287629483,98.22033898305084,0,0
2024-07-10 20:21:00+00:00,151.33333333333334,0.16666666666666666,271.06,172.62444444444446,14.266666666666666,2.9827777777777773,-41.833333333333314,-0.8,101.53411755551662,17.53346007558772,129.71428571428572,0,0
2024-07-10 20:22:00+00:00,133.16666666666666,0.15,235.2166666666667,168.63333333333333,7.109999999999999,2.9455555555555555,-18.166666666666686,-0.016666666666666663,114.14895848067049,13.261177675204431,115.79710144927536,0,0
2024-07-10 20:23:00+00:00,122.16666666666667,0.26666666666666666,178.05,164.8361111111111,1.0233333333333334,2.9227777777777773,-10.999999999999986,0.11666666666666667,68.3849804822305,1.4612399605232325,96.44736842105264,0,0
2024-07-10 20:24:00+00:00,114.85,0.2833333333333333,142.93666666666667,161.36666666666667,0.36666666666666664,2.9116666666666666,-7.316666666666677,0.016666666666666663,31.262051898240877,0.34054694570647037,89.4935064935065,0,0
2024-07-10 20:25:00+00:00,109.21666666666667,0.1,126.14666666666668,157.98444444444442,0.19333333333333333,2.9011111111111108,-5.633333333333326,-0.18333333333333332,16.686285952490202,0.0787047930703449,99.28787878787878,0,0
2024-07-10 20:26:00+00:00,106.61666666666666,0.2833333333333333,117.20333333333333,155.09055555555554,0.2166666666666667,2.900555555555555,-2.6000000000000085,0.18333333333333332,10.733885855314474,0.08579691788700836,83.07792207792208,0,0
2024-07-10 20:27:00+00:00,103.28333333333333,0.21666666666666667,111.22666666666666,152.48000000000002,0.22999999999999998,2.896111111111111,-3.3333333333333286,-0.06666666666666665,7.436411918497694,0.077638764709231,84.8904109589041,0,0
2024-07-10 20:28:00+00:00,102.1,0.3,107.21333333333332,150.04222222222222,0.23666666666666666,2.8977777777777773,-1.1833333333333371,0.08333333333333331,5.105857202970107,0.0828318243123256,78.53846153846153,0,0
2024-07-10 20:29:00+00:00,100.95,0.26666666666666666,104.43333333333332,147.98055555555553,0.2333333333333333,2.897777777777778,-1.1499999999999915,-0.033333333333333326,3.4112965927609706,0.08079466433852539,79.69736842105264,0,0
2024-07-10 20:30:00+00:00,101.6,0.2,102.91,146.10611111111112,0.25333333333333335,2.8966666666666665,0.6499999999999915,-0.06666666666666665,2.2412360179650603,0.043140597108828255,84.66666666666667,0,0
2024-07-10 20:31:00+00:00,100.93333333333334,0.31666666666666665,101.77333333333334,144.4438888888889,0.26,2.9016666666666664,-0.6666666666666572,0.11666666666666664,0.9747221822991314,0.05082650234993325,76.65822784810128,0,0
2024-07-10 20:32:00+00:00,100.93333333333334,0.26666666666666666,101.30333333333334,143.06166666666667,0.27,2.905,0.0,-0.04999999999999999,0.5294651382905242,0.044721359637128644,79.6842105263158,0,0
2024-07-10 20:33:00+00:00,98.26666666666667,0.13333333333333333,100.53666666666666,141.64277777777775,0.23666666666666666,2.9033333333333333,-2.6666666666666714,-0.13333333333333333,1.3008757731266525,0.07110243008050014,86.70588235294117,0,0
2024-07-10 20:34:00+00:00,95.36666666666666,0.23333333333333334,99.42,140.40055555555554,0.22999999999999998,2.9083333333333328,-2.9000000000000057,0.1,2.6025201460197978,0.06912147123416375,77.32432432432431,0,0
2024-07-10 20:35:00+00:00,98.28333333333333,0.2833333333333333,98.75666666666666,139.265,0.24666666666666667,2.912222222222222,2.9166666666666714,0.04999999999999999,2.3147354058998726,0.07011894661546539,76.5844155844156,0,0
2024-07-10 20:36:00+00:00,98.15,0.5333333333333333,98.2,138.29555555555555,0.29000000000000004,2.9238888888888885,-0.13333333333332575,0.25,1.9693131908789299,0.14794894016747875,64.0108695652174,0,0
2024-07-10 20:37:00+00:00,99.38333333333334,0.4,97.89,137.4222222222222,0.3166666666666667,2.9305555555555554,1.2333333333333343,-0.1333333333333333,1.496783588377356,0.15456030828345757,70.98809523809524,0,0
2024-07-10 20:38:00+00:00,101.11666666666666,0.5333333333333333,98.46000000000001,136.79944444444445,0.39666666666666667,2.9422222222222216,1.73333333333332,0.1333333333333333,2.0980016945743705,0.13864422898196113,65.94565217391305,0,0
